vns_iter,evento,l,iter_interna,fp,tmax,pen_cap,pen_jan,pen_tsk,tempo_s
6,saida,0,5,546.09,519.7279,0.0,0.0,0.0,0.782
6,entrada,0,0,546.09,519.7279,0.0,0.0,0.0,0.0
6,saida,0,5,546.09,519.7279,0.0,0.0,0.0,0.787
7,entrada,0,0,1053.8803,1021.9195,0.0,0.0,0.0,0.0
7,melhoria,1,1,1053.4326,1021.9195,0.0,0.0,0.0,0.003
7,melhoria,1,2,1053.0063,1021.9195,0.0,0.0,0.0,0.009
7,melhoria,1,3,1052.5229,1021.9195,0.0,0.0,0.0,0.009
7,melhoria,1,4,1052.0548,1021.9195,0.0,0.0,0.0,0.018
7,melhoria,1,5,1051.9641,1021.9195,0.0,0.0,0.0,0.029
7,melhoria,1,6,1051.9159,1021.9195,0.0,0.0,0.0,0.03
7,melhoria,1,7,1051.4699,1021.9195,0.0,0.0,0.0,0.051
7,melhoria,1,8,1051.3589,1021.9195,0.0,0.0,0.0,0.057
7,melhoria,1,9,1050.9117,1021.9195,0.0,0.0,0.0,0.058
7,melhoria,1,10,1050.7263,1021.9195,0.0,0.0,0.0,0.109
7,melhoria,1,11,1050.6431,1021.9195,0.0,0.0,0.0,0.175
7,melhoria,1,12,826.2991,797.8742,0.0,0.0,0.0,0.22
7,melhoria,1,13,826.1775,797.8742,0.0,0.0,0.0,0.337
7,melhoria,1,14,620.3275,592.4068,0.0,0.0,0.0,0.354
7,melhoria,2,16,620.2921,592.4068,0.0,0.0,0.0,0.616
7,melhoria,1,17,620.0628,592.4068,0.0,0.0,0.0,0.626
7,melhoria,2,19,619.8695,592.161,0.0,0.0,0.0,0.876
7,melhoria,2,21,619.4694,591.681,0.0,0.0,0.0,1.118
7,melhoria,2,23,619.4693,591.681,0.0,0.0,0.0,1.37
7,melhoria,2,25,619.1568,591.297,0.0,0.0,0.0,1.618
7,melhoria,2,27,619.1497,591.297,0.0,0.0,0.0,1.883
7,melhoria,2,29,619.1407,591.297,0.0,0.0,0.0,2.123
7,melhoria,2,31,619.1228,591.297,0.0,0.0,0.0,2.37
7,melhoria,2,33,619.119,591.297,0.0,0.0,0.0,2.615
7,melhoria,2,35,619.1049,591.297,0.0,0.0,0.0,2.855
